date,alfa,lago,era,maserati,alta,ferrari,simca,cooper,milano,hwm,veritas,brm,osca,gordini,frazer_nash,afm,butterworth,connaught,bmw,cisitalia,emw,mercedes,vanwall,klenk,lancia,arzani-volpini,bugatti,emeryson,porsche,team_lotus,cooper-climax,cooper-maserati,aston_martin,cooper-borgward,jbw,fry,kurtis_kraft,cooper-osca,tec-mec,behra-porsche,scarab,cooper-castellotti,lotus-climax,de_tomaso-osca,gilby,ferguson,mbm,lotus-maserati,de_tomaso-alfa_romeo,lola,lotus-brm,enb,brabham,tomaso,lotus-borgward,lds,cooper-alfa_romeo,ats,scirocco,brp,de_tomaso-ferrari,stebro,lotus-ford,brabham-climax,brabham-brm,brabham-ford,honda,derrington,lds-alfa_romeo,cooper-ford,lds-climax,re,brabham-repco,mclaren-ford,eagle-climax,mclaren-seren,cooper-ferrari,shannon,eagle-weslake,mclaren-brm,matra,cooper-ats,protos,matra-ford,cooper-brm,mclaren,brm-ford,march,mclaren-alfa_romeo,bellasi,surtees,tyrrell,march-ford,march-alfa_romeo,lotus-pw,tecno,politoys,connew,iso_marlboro,shadow,ensign,hesketh,trojan,amon,token,lyncar,maki,parnelli,penske,shadow-ford,williams,fittipaldi,hill,shadow-matra,wolf,brabham-alfa_romeo,ligier,boro,kojima,lec,renault,mcguire,apollon,merzario,theodore,arrows,martini,kauhsen,rebaque,osella,toleman,ram,spirit,minardi,zakspeed,benetton,ags,larrousse,coloni,rial,eurobrun,dallara,onyx,leyton,life,lambo,jordan,footwork,fondmetal,moda,sauber,simtek,pacific,forti,prost,stewart,bar,jaguar,toyota,red_bull,toro_rosso,bmw_sauber,mf1,super_aguri,spyker_mf1,spyker,force_india,brawn,lotus_racing,hrt,virgin,lotus_f1,marussia,caterham,manor,haas,racing_point,alphatauri,alpine
11/6/1994,1977.683058,,,,,2157.248993,,,,,,,,,,,,,,,,2110.150819,,,,,,,,2055.575358,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2236.293306,,,,,,2027.408769,,,,,,,,,,,,,,,,,,,2377.822311,,,,,,2146.555591,,,,2106.873382,,,,,2124.248589,,,,,,,,2041.42547,,2269.081536,,2012.520633,,,,,,,,,2028.871482,2036.021296,,,2007.3643,1988.806475,1855.586958,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/1994,1977.683058,,,,,2166.75059,,,,,,,,,,,,,,,,2110.150819,,,,,,,,2052.787704,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2239.455635,,,,,,2024.267947,,,,,,,,,,,,,,,,,,,2374.512269,,,,,,2151.711601,,,,2106.873382,,,,,2124.248589,,,,,,,,2046.137726,,2253.000774,,2008.650015,,,,,,,,,2029.832516,2034.97311,,,2016.068833,1985.643142,1846.158398,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/1995,1977.683058,,,,,2175.446184,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2244.916246,,,,,,2024.508767,,,,,,,,,,,,,,,,,,,2371.574606,,,,,,2144.945046,,,,2106.873382,,,,,2124.248589,,,,,,,,2038.65419,,2252.952234,,,,,,,,,,,2021.566235,2038.080785,,,2009.491038,1977.424351,1852.161407,2003.543083,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/1995,1977.683058,,,,,2183.884312,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2229.103716,,,,,,2029.853867,,,,,,,,,,,,,,,,,,,2367.416783,,,,,,2146.690032,,,,2106.873382,,,,,2124.248589,,,,,,,,2030.750092,,2259.939044,,,,,,,,,,,2015.462651,2035.965805,,,2008.864298,1979.683578,1845.837256,2008.890674,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1995,1977.683058,,,,,2194.154254,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2231.712159,,,,,,2020.460915,,,,,,,,,,,,,,,,,,,2373.081079,,,,,,2148.536377,,,,2106.873382,,,,,2124.248589,,,,,,,,2032.190584,,2250.249366,,,,,,,,,,,2016.086357,2029.580135,,,2012.878006,1971.771951,1842.99058,2007.817711,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/1995,1977.683058,,,,,2191.443596,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2217.077338,,,,,,2022.346257,,,,,,,,,,,,,,,,,,,2368.466318,,,,,,2153.583074,,,,2106.873382,,,,,2124.248589,,,,,,,,2026.663061,,2260.122285,,,,,,,,,,,2027.046022,2028.622718,,,2018.165644,1974.446869,1837.114386,1997.290936,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/1995,1977.683058,,,,,2192.483723,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2211.075943,,,,,,2020.174555,,,,,,,,,,,,,,,,,,,2361.89077,,,,,,2149.353512,,,,2106.873382,,,,,2124.248589,,,,,,,,2033.301738,,2268.290917,,,,,,,,,,,2022.795044,2029.453229,,,2027.623308,1961.530056,1838.306459,1995.242578,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/1995,1977.683058,,,,,2197.597051,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2196.963729,,,,,,2022.859827,,,,,,,,,,,,,,,,,,,2346.029865,,,,,,2154.369839,,,,2106.873382,,,,,2124.248589,,,,,,,,2037.656485,,2260.243353,,,,,,,,,,,2037.904588,2037.414728,,,2019.630375,,1835.719198,1992.425671,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/1995,1977.683058,,,,,2199.079915,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2197.852901,,,,,,2015.030673,,,,,,,,,,,,,,,,,,,2352.086387,,,,,,2160.62504,,,,2106.873382,,,,,2124.248589,,,,,,,,2032.836971,,2256.572558,,,,,,,,,,,2045.6014,2030.527391,,,2018.837445,,1834.596948,1984.130483,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/1995,1977.683058,,,,,2197.022419,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2194.521701,,,,,,2016.451699,,,,,,,,,,,,,,,,,,,2348.945791,,,,,,2157.629977,,,,2106.873382,,,,,2124.248589,,,,,,,,2039.265044,,2257.851962,,,,,,,,,,,2039.122892,2022.438729,,,2027.082396,,1837.646864,1978.834924,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/1995,1977.683058,,,,,2195.672214,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2189.846298,,,,,,2014.319437,,,,,,,,,,,,,,,,,,,2341.655886,,,,,,2156.13137,,,,2106.873382,,,,,2124.248589,,,,,,,,2035.724668,,2266.004696,,,,,,,,,,,2040.458368,2010.387863,,,2034.349373,,1846.81905,1974.365055,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/1995,1977.683058,,,,,2193.735755,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2175.636017,,,,,,2010.937391,,,,,,,,,,,,,,,,,,,2349.200256,,,,,,2156.775903,,,,2106.873382,,,,,2124.248589,,,,,,,,2042.129251,,2267.048005,,,,,,,,,,,2044.613045,2002.257073,,,2042.168478,,1846.0817,1965.234932,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/1995,1977.683058,,,,,2178.633692,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2169.484547,,,,,,2013.911608,,,,,,,,,,,,,,,,,,,2341.95596,,,,,,2162.961916,,,,2106.873382,,,,,2124.248589,,,,,,,,2041.375883,,2272.930007,,,,,,,,,,,2045.156712,1999.234215,,,2049.743433,,1843.965954,1966.803044,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/1995,1977.683058,,,,,2175.093062,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2179.50694,,,,,,2022.358456,,,,,,,,,,,,,,,,,,,2326.525387,,,,,,2150.873923,,,,2106.873382,,,,,2124.248589,,,,,,,,2033.685696,,2272.38921,,,,,,,,,,,2045.680828,2008.125967,,,2061.258745,,1837.036615,1964.148846,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/1995,1977.683058,,,,,2182.791286,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2173.936916,,,,,,2015.952489,,,,,,,,,,,,,,,,,,,2333.721198,,,,,,2145.409655,,,,2106.873382,,,,,2124.248589,,,,,,,,2026.936276,,2277.427512,,,,,,,,,,,2048.98267,2000.066194,,,2066.172935,,1834.472231,1961.586389,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/1995,1977.683058,,,,,2181.870122,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2166.392411,,,,,,2018.050201,,,,,,,,,,,,,,,,,,,2330.278623,,,,,,2140.054718,,,,2106.873382,,,,,2124.248589,,,,,,,,2031.456098,,2284.384404,,,,,,,,,,,2059.771939,1994.268055,,,2056.266169,,1836.076947,1959.028712,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/1995,1977.683058,,,,,2189.1474,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2167.259624,,,,,,2018.475419,,,,,,,,,,,,,,,,,,,2336.514305,,,,,,2134.04213,,,,2106.873382,,,,,2124.248589,,,,,,,,2030.084328,,2290.310712,,,,,,,,,,,2056.826985,1986.352249,,,2052.732186,,1828.482297,1956.361253,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/1995,1977.683058,,,,,2178.881224,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2175.090358,,,,,,2018.937829,,,,,,,,,,,,,,,,,,,2327.348433,,,,,,2128.957762,,,,2106.873382,,,,,2124.248589,,,,,,,,2034.370104,,2298.226314,,,,,,,,,,,2058.197762,1981.50461,,,2057.699472,,1825.98942,1951.035474,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/1995,1977.683058,,,,,2172.51393,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2169.602727,,,,,,2027.866384,,,,,,,,,,,,,,,,,,,2323.370844,,,,,,2133.130939,,,,2106.873382,,,,,2124.248589,,,,,,,,2032.398026,,2291.441253,,,,,,,,,,,2055.486271,1985.279919,,,2052.214699,,1829.235923,1955.036995,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/1996,1977.683058,,,,,2174.88413,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2168.301357,,,,,,2033.926431,,,,,,,,,,,,,,,,,,,2331.573187,,,,,,2135.986537,,,,2106.873382,,,,,2124.248589,,,,,,,,2031.458667,,2285.91598,,,,,,,,,,,2047.680886,1985.751324,,,2049.087839,,,1943.463614,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1996,1977.683058,,,,,2181.751001,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2168.557128,,,,,,2042.080617,,,,,,,,,,,,,,,,,,,2328.139254,,,,,,2141.035343,,,,2106.873382,,,,,2124.248589,,,,,,,,2025.969685,,2282.056212,,,,,,,,,,,2046.966429,1974.773512,,,2044.527412,,,1942.125767,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/1996,1977.683058,,,,,2183.078484,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2161.182269,,,,,,2035.504029,,,,,,,,,,,,,,,,,,,2336.215255,,,,,,2136.784163,,,,2106.873382,,,,,2124.248589,,,,,,,,2022.928345,,2282.867517,,,,,,,,,,,2050.840996,1975.545938,,,2043.149832,,,1940.0587,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/1996,1977.683058,,,,,2181.31981,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2167.741053,,,,,,2032.174903,,,,,,,,,,,,,,,,,,,2342.569026,,,,,,2131.136783,,,,2106.873382,,,,,2124.248589,,,,,,,,2023.022475,,2272.229786,,,,,,,,,,,2060.692056,1974.770622,,,2044.099907,,,1928.907433,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/1996,1977.683058,,,,,2191.038014,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2165.719327,,,,,,2025.132045,,,,,,,,,,,,,,,,,,,2343.43226,,,,,,2132.512828,,,,2106.873382,,,,,2124.248589,,,,,,,,2020.82225,,2277.111211,,,,,,,,,,,2061.855908,1971.726515,,,2033.587584,,,1926.451301,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/1996,1977.683058,,,,,2186.754445,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2174.420295,,,,,,2028.199199,,,,,,,,,,,,,,,,,,,2338.942474,,,,,,2136.889324,,,,2106.873382,,,,,2124.248589,,,,,,,,2010.298668,,2271.957627,,,,,,,,,,,2056.88177,1964.952727,,,2047.007093,,,1924.053913,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/1996,1977.683058,,,,,2188.689046,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2171.43198,,,,,,2027.361512,,,,,,,,,,,,,,,,,,,2336.842366,,,,,,2135.7974,,,,2106.873382,,,,,2124.248589,,,,,,,,2001.615568,,2275.319147,,,,,,,,,,,2060.439489,1965.99619,,,2054.682737,,,1913.34189,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/1996,1977.683058,,,,,2176.851184,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2179.196273,,,,,,2019.686729,,,,,,,,,,,,,,,,,,,2344.698216,,,,,,2130.163811,,,,2106.873382,,,,,2124.248589,,,,,,,,2008.426552,,2276.304698,,,,,,,,,,,2061.598887,1957.097794,,,2053.738908,,,1915.116101,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1996,1977.683058,,,,,2160.023191,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2185.203025,,,,,,2019.855814,,,,,,,,,,,,,,,,,,,2352.36226,,,,,,2127.741931,,,,2106.873382,,,,,2124.248589,,,,,,,,2003.59583,,2282.595323,,,,,,,,,,,2066.526043,1956.071154,,,2051.293505,,,1909.212446,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/1996,1977.683058,,,,,2145.213986,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2193.316239,,,,,,2020.011545,,,,,,,,,,,,,,,,,,,2349.939564,,,,,,2123.102278,,,,2106.873382,,,,,2124.248589,,,,,,,,2002.711533,,2283.38609,,,,,,,,,,,2076.630044,1956.588892,,,2056.535175,,,1898.8928,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/1996,1977.683058,,,,,2146.010728,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2188.506905,,,,,,2017.960856,,,,,,,,,,,,,,,,,,,2356.879473,,,,,,2120.428052,,,,2106.873382,,,,,2124.248589,,,,,,,,1996.122875,,2282.716796,,,,,,,,,,,2081.20215,1953.04158,,,2055.83701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/1996,1977.683058,,,,,2142.567964,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2186.362384,,,,,,2015.121213,,,,,,,,,,,,,,,,,,,2364.491831,,,,,,2116.987179,,,,2106.873382,,,,,2124.248589,,,,,,,,1995.617165,,2282.906796,,,,,,,,,,,2078.890425,1953.797782,,,2053.468854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/1996,1977.683058,,,,,2146.801508,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2189.326939,,,,,,2022.463682,,,,,,,,,,,,,,,,,,,2368.548423,,,,,,2105.222006,,,,2106.873382,,,,,2124.248589,,,,,,,,1990.907107,,2286.455281,,,,,,,,,,,2074.957714,1954.523372,,,2042.744107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1996,1977.683058,,,,,2151.742309,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2184.618979,,,,,,2021.995122,,,,,,,,,,,,,,,,,,,2359.034072,,,,,,2101.388073,,,,2106.873382,,,,,2124.248589,,,,,,,,1986.32724,,2281.484955,,,,,,,,,,,2085.453505,1960.270019,,,2041.601453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/1996,1977.683058,,,,,2160.739524,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2174.149201,,,,,,2022.382837,,,,,,,,,,,,,,,,,,,2366.577459,,,,,,2094.300073,,,,2106.873382,,,,,2124.248589,,,,,,,,1981.042737,,2285.059969,,,,,,,,,,,2078.783727,1954.904648,,,2048.072652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/1996,1977.683058,,,,,2162.723755,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1933.190138,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2179.987103,,,,,,2015.169503,,,,,,,,,,,,,,,,,,,2362.152798,,,,,,2090.790035,,,,2106.873382,,,,,2124.248589,,,,,,,,1975.061493,,2277.591575,,,,,,,,,,,2084.942801,1956.420264,,,2053.495409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/1997,1977.683058,,,,,2161.971518,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,1921.955027,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2191.286147,,,,,,2014.054301,,,,,,,,,,,,,,,,,,,2352.711759,,,,,,,,,,2106.873382,,,,,2117.698794,,,,,,,,1978.630635,,2276.400635,,,,,,,,,,,2078.260714,,,,2052.610136,,,,2011.132907,2002.790013,,,,,,,,,,,,,,,,,,,,,,,
3/30/1997,1977.683058,,,,,2160.963992,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2194.784122,,,,,,2012.259178,,,,,,,,,,,,,,,,,,,2355.000045,,,,,,,,,,2106.873382,,,,,2105.086264,,,,,,,,1976.377334,,2282.041549,,,,,,,,,,,2075.306599,,,,2057.264393,,,,2017.768803,1990.635093,,,,,,,,,,,,,,,,,,,,,,,
4/13/1997,1977.683058,,,,,2158.458142,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2188.270892,,,,,,2015.080659,,,,,,,,,,,,,,,,,,,2348.851725,,,,,,,,,,2106.873382,,,,,2100.47117,,,,,,,,1978.752484,,2283.720922,,,,,,,,,,,2077.768155,,,,2064.053922,,,,2012.767123,1989.502267,,,,,,,,,,,,,,,,,,,,,,,
4/27/1997,1977.683058,,,,,2169.734936,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2187.273067,,,,,,2020.101071,,,,,,,,,,,,,,,,,,,2348.170846,,,,,,,,,,2106.873382,,,,,2093.70675,,,,,,,,1974.199857,,2276.202001,,,,,,,,,,,2079.387881,,,,2064.537065,,,,2012.48705,1982.30784,,,,,,,,,,,,,,,,,,,,,,,
5/11/1997,1977.683058,,,,,2181.431677,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2171.822015,,,,,,2029.536942,,,,,,,,,,,,,,,,,,,2338.355311,,,,,,,,,,2106.873382,,,,,2078.0018,,,,,,,,1973.588295,,2270.400807,,,,,,,,,,,2080.190714,,,,2059.667466,,,,2019.831205,1995.896358,,,,,,,,,,,,,,,,,,,,,,,
5/25/1997,1977.683058,,,,,2183.67703,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2176.675536,,,,,,2025.787065,,,,,,,,,,,,,,,,,,,2341.749458,,,,,,,,,,2106.873382,,,,,2067.398741,,,,,,,,1966.194262,,2272.401915,,,,,,,,,,,2077.969546,,,,2063.352147,,,,2022.436054,1992.372998,,,,,,,,,,,,,,,,,,,,,,,
6/15/1997,1977.683058,,,,,2181.120325,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2170.552438,,,,,,2025.789872,,,,,,,,,,,,,,,,,,,2334.258889,,,,,,,,,,2106.873382,,,,,2072.187767,,,,,,,,1961.138567,,2271.98861,,,,,,,,,,,2080.21524,,,,2069.799387,,,,2028.600933,1984.215789,,,,,,,,,,,,,,,,,,,,,,,
6/29/1997,1977.683058,,,,,2192.239911,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2165.258157,,,,,,2019.577293,,,,,,,,,,,,,,,,,,,2339.810051,,,,,,,,,,2106.873382,,,,,2069.09091,,,,,,,,1956.878007,,2269.197416,,,,,,,,,,,2086.080944,,,,2069.081767,,,,2023.838511,1977.709125,,,,,,,,,,,,,,,,,,,,,,,
7/13/1997,1977.683058,,,,,2180.935366,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2167.735142,,,,,,2015.830149,,,,,,,,,,,,,,,,,,,2333.035497,,,,,,,,,,2106.873382,,,,,2066.843301,,,,,,,,1953.49389,,2277.145526,,,,,,,,,,,2094.044315,,,,2066.854318,,,,2028.35455,1973.672681,,,,,,,,,,,,,,,,,,,,,,,
7/27/1997,1977.683058,,,,,2177.732224,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2165.719895,,,,,,2017.683228,,,,,,,,,,,,,,,,,,,2317.40798,,,,,,,,,,2106.873382,,,,,2064.820799,,,,,,,,1945.783693,,2283.42257,,,,,,,,,,,2098.871864,,,,2064.851062,,,,2038.981911,1973.715105,,,,,,,,,,,,,,,,,,,,,,,
8/10/1997,1977.683058,,,,,2182.254077,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2154.633189,,,,,,2015.68523,,,,,,,,,,,,,,,,,,,2313.604401,,,,,,,,,,2106.873382,,,,,2068.969861,,,,,,,,1950.503357,,2280.397993,,,,,,,,,,,2098.993131,,,,2064.438483,,,,2047.775816,1963.104989,,,,,,,,,,,,,,,,,,,,,,,
8/24/1997,1977.683058,,,,,2188.161503,,,,,,,,,,,,,,,,2110.150819,,,,,,,,,,,1984.947874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.106104,,,,,,,,,,,,,,,,,,,2143.110696,,,,,,2013.744035,,,,,,,,,,,,,,,,,,,2318.271166,,,,,,,,,,2106.873382,,,,,2071.464102,,,,,,,,1945.939851,,2281.257692,,,,,,,,,,,2100.629415,,,,2072.415512,,,,2038.011114,1958.900625,,,,,,,,,,,,,,,,,,,,,,,
