date,farina,fagioli,fangio,rosier,ascari,villoresi,gonzalez,taruffi,hawthorn,bonetto,kling,trintignant,maglioli,musso,moss,perdisa,behra,gregory,trips,phil_hill,jack_brabham,mclaren,brooks,schell,gendebien,ginther,clark,ireland,gurney,maggs,surtees,hill,bonnier,hall,bandini,spence,anderson,stewart,siffert,rindt,hulme,rodriguez,amon,ickx,beltoise,pescarolo,regazzoni,emerson_fittipaldi,peterson,cevert,wisell,revson,merzario,hunt,reutemann,depailler,scheckter,watson,lauda,pace,pryce,mass,jones,mario_andretti,laffite,nilsson,patrese,pironi,gilles_villeneuve,tambay,jarier,arnoux,piquet,prost,angelis,surer,giacomelli,alboreto,keke_rosberg,mansell,cheever,cesaris,boutsen,johansson,brundle,senna,berger,streiff,satoru_nakajima,palmer,dalmas,warwick,gugelmin,herbert,capelli,pirro,sala,alesi,nannini,bernard,modena,donnelly,caffi,martini,hakkinen,morbidelli,comas,michael_schumacher,lehto,alliot,blundell,fittipaldi,damon_hill,wendlinger,panis,coulthard,barrichello,frentzen,salo,irvine,villeneuve,fisichella,wurz,ralf_schumacher,button,raikkonen,montoya,heidfeld,massa,trulli,alonso,sato,hamilton,kovalainen,kubica,glock,rosberg,webber,vettel,petrov,resta,kobayashi,perez,hulkenberg,grosjean,ricciardo,bottas,kevin_magnussen,kvyat,max_verstappen,sainz,ocon,leclerc,gasly,albon,norris,russell,stroll,piastri
9/9/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.93403,,,,,,2252.761869,2360.602485,,,1956.478137,2081.246533,,2170.001197,,2005.713436,2189.75946,2015.027887,2063.491471,2283.2359,2157.469208,,2047.117542,,1916.454189,2098.633045,2045.711831,2013.610277,2036.417811,2013.731203,,2062.673532,2071.398764,2042.259011,2021.016086,2021.419459,2025.894969,2005.499056,,1998.06414,,,1983.783865,2010.966751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.831988,,,,,,2255.891498,2363.437153,,,1949.88669,2084.789457,,2176.247516,,2002.387168,2186.724518,2015.027887,2063.491471,2287.444117,2162.362658,,2042.670292,,1914.944055,2094.916369,2048.301607,2013.610277,2036.144334,2015.287493,,2066.997401,2076.571992,2040.891563,2019.464711,2019.33733,2028.251962,2009.184717,,1998.06414,,,1983.783865,2012.062038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.640957,,,,,,2253.95569,2367.222615,,,1943.349173,2087.74401,,2181.874833,,2003.570076,2191.203106,2015.027887,2063.491471,2285.577816,2162.655335,,2040.750626,,1920.913543,2097.220498,2052.814836,2013.610277,2038.835832,2011.782013,,2063.221136,2083.131724,2039.506033,2016.897175,2015.248149,2028.251962,2009.276867,,1998.06414,,,1983.783865,2011.600891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.956015,,,,,,2259.242619,2358.434057,,,,2088.778051,,2180.969488,,2002.557583,2195.128788,2015.027887,2063.491471,2278.282039,2157.580629,,2046.35075,,1915.602896,2099.2152,2050.526716,2016.286289,2037.857449,2012.856245,,2057.455031,,2039.61389,2012.379084,,2032.370968,2014.259432,,1998.245041,,,1983.783865,2015.431791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.091565,,,,,,2264.458656,2361.331432,,,,2082.074998,,2186.701467,,1999.908027,2198.999946,2015.027887,2063.491471,2275.496702,2162.514951,,2045.250935,,1910.922221,2096.217458,2047.72431,2016.167233,2036.345472,2014.469762,,2061.708453,,2035.859776,2015.104379,,2025.3974,2018.619236,,1994.563226,,,1983.783865,2018.656253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.484546,,,,,,2268.507134,2364.701905,,,,2082.429488,,2183.549232,,1994.207954,2196.685823,2010.588438,2066.543068,2280.348571,2160.172422,,2051.468907,,1910.922221,2096.217458,2046.161542,2016.167233,2036.891096,2012.429406,,2064.259422,,2032.041927,2022.25438,,2021.259936,2023.312077,2002.998888,1992.338366,1995.257148,,1981.225581,2018.656253,1998.659339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.690585,,,,,,2271.533192,2367.064715,,,,2076.475621,,2183.350983,,1993.924903,2198.283286,2006.213316,2069.063626,2285.139142,2165.620814,,2048.864604,,1910.922221,2096.217458,2043.167026,2016.167233,2035.003965,2016.237948,,2069.680318,,2032.158785,2021.053503,,2017.183751,2024.540449,2007.893641,1997.902801,1997.372673,,1981.614404,2018.656253,1999.761842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.535256,,,,,,2265.285784,2358.717873,,,,2070.094733,,2177.794748,,1996.0357,2201.286237,2006.213316,2071.998648,2289.847606,2171.447284,,2047.721723,,1910.922221,2096.217458,2046.002916,2016.167233,2035.536618,2010.25884,,2067.2298,,2032.256234,2023.231823,,2012.166149,2031.533942,2014.622439,1997.047015,2001.846413,,1989.720252,2018.656253,2005.177025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.383599,,,,,,2258.149009,2360.645061,,,,2069.145504,,2183.470574,,1994.723732,2204.246616,2006.213316,2065.678579,2294.495596,2166.039301,,2046.598287,,1910.922221,2096.217458,2047.343824,2016.167233,2033.154003,2016.491695,,2074.031897,,2036.718481,2024.410951,,2007.227191,2034.546399,2017.37412,1999.599367,2006.255542,,1993.831248,2018.656253,2005.665123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.055922,,,,,,2263.242793,2356.745173,,,,2064.838159,,2187.145955,,2002.178946,2201.849884,2009.141936,2063.837887,2290.375592,2161.213066,,2050.361517,,1910.922221,2096.217458,2050.625488,2010.67587,2035.191697,2021.197433,,2074.934623,,2037.740976,2032.382116,,2007.227191,2039.958617,2016.713378,1998.255631,2011.589191,,1997.416585,2018.656253,2000.835085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.617507,,,,,,2260.999415,2350.465394,,,,2063.991494,,2192.71017,,2009.524822,2204.336039,2004.272664,2062.513437,2294.067473,2155.975243,,2053.100267,,1910.922221,2096.217458,2048.042075,2014.967396,2033.807074,2013.71391,,2074.857845,,2043.599847,2035.872605,,2007.227191,2036.080576,2021.400459,2004.206576,2007.634264,,1998.041704,2018.656253,2003.837973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.145281,,,,,,2262.665072,2353.955732,,,,2062.674265,,2198.681353,,2015.791577,2204.850151,1998.991728,2060.724405,2297.716113,2150.814746,,2050.949984,,1910.922221,2096.217458,2053.256123,2019.195172,2030.989882,2007.797752,,2081.08757,,2044.52245,2037.856775,,2007.227191,2040.502919,2017.290612,2002.312488,2011.496088,,1999.14447,2018.656253,2004.372594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.426368,,,,,,2265.766363,2356.924178,,,,2060.891822,,2204.570086,,2017.115144,2201.964327,1994.757074,2059.446111,2300.839153,2156.881788,,2055.618842,,1910.922221,2096.217458,2051.118518,2021.41993,2027.727607,2012.149894,,2080.92007,,2041.551028,2043.204525,,2007.227191,2044.857933,2020.513213,2006.261989,2007.540578,,2002.169381,2018.656253,2006.352089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.426017,,,,,,2263.011676,2354.528459,,,,2056.225709,,2210.378873,,2023.748655,2203.968627,,2062.54842,2302.470473,2161.891154,,2055.366647,,1910.922221,2096.217458,2049.98125,2021.41993,2029.360622,2016.433993,,2087.541285,,2038.136929,2045.560353,,2000.930031,2041.872082,2019.321686,2004.330879,2007.520575,,2003.691214,2018.656253,2009.754045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.856417,,,,,,2257.872488,2346.345703,,,,2051.146085,,2215.625144,,2029.312285,2202.069542,,2061.240702,2306.995072,2166.831231,,2056.573319,,1910.922221,2096.217458,2053.224756,2021.41993,2035.333004,2013.381087,,2093.095832,,2035.743998,2048.366536,,1994.726558,2041.840775,2021.543177,2007.277116,2011.863623,,2002.765041,2018.656253,2009.710391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.263755,,,,,,2262.035041,2339.245231,,,,2044.714809,,2212.095293,,2031.909078,2203.129456,,2065.311996,2311.484918,2172.694914,,2053.909117,,1910.922221,2096.217458,2049.656761,2027.031585,2033.483893,2018.642373,,2093.261949,,2034.382877,2050.187278,,1990.095939,2044.744592,2021.819682,2008.266029,2011.804535,1996.724888,2004.788273,2018.656253,2015.996524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.843566,,,,,,2264.681917,2342.40515,,,,2040.308786,,2217.819125,,2037.365971,2196.894616,,2067.371399,2315.429775,2177.49678,,2051.759017,,1910.922221,2096.217458,2050.980192,2027.031585,2038.439849,2022.844019,,2091.477836,,2032.06187,2049.54666,,1983.583405,2041.775794,2024.019717,2013.106995,2015.613378,2003.636439,2005.31452,2018.656253,2019.267812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.180549,,,,,,2267.790347,2336.812907,,,,2041.797842,,2214.749918,,2042.267581,2195.606459,,2069.89501,2319.338032,2173.514641,,2054.015636,,1910.922221,2096.217458,2056.172108,2023.347733,2038.968112,2020.690116,,2097.973376,,2027.847026,2049.411658,,1977.176559,2048.55778,2026.198361,2017.886421,2019.376492,2009.970519,2002.932942,2018.656253,2016.196928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.513889,,,,,,2267.872154,2340.547456,,,,2040.151252,,2220.530949,,2040.086525,2189.193168,,2073.310866,2321.752393,2170.356592,,2054.153485,,1910.922221,2096.217458,2061.292157,2023.347733,2035.842479,2022.333561,,2103.936357,,2024.399114,2050.117597,,1971.47748,2050.789249,2023.746171,2020.070431,2019.030039,2016.232039,2008.337123,2018.656253,2016.405714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.826829,,,,,,2269.935442,2343.258995,,,,2035.208866,,2217.026024,,2037.696116,2191.331206,,2079.207939,2325.694703,2176.833515,,2054.6445,,1910.922221,2096.217458,2065.820409,2024.810942,2035.842479,2019.178236,,2098.50126,,2018.133566,2055.829656,,1976.313939,2052.8908,2022.106735,2020.044895,2022.109798,2018.287531,2005.903553,2018.656253,2009.72442,,,1996.657447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.938971,,,,,,2273.430643,2343.258995,,,,2037.474954,,2222.25136,,2042.477633,2185.086679,,2073.054584,2330.019314,2182.09083,,2049.874933,,1910.922221,2096.217458,2067.092919,2028.228325,2035.842479,2024.755943,,2094.602522,,2018.133566,2059.300538,,1978.414233,2050.740829,2021.435114,2026.086396,2021.957229,2016.094785,2009.096459,2018.656253,2010.279019,,,1995.857026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.558558,,,,,,,2343.258995,,,,2041.013011,,2227.9693,,2040.385749,2183.652101,,2067.163676,2333.221686,2186.15169,,,,1910.922221,2096.217458,2069.605264,2034.075159,2032.719304,,,2091.150307,,2018.133566,2051.998572,,,2050.745659,2025.728055,2025.907943,2027.350331,2023.195134,2008.61901,2018.656253,2010.279019,1999.1055,,1992.267838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.092903,,,,,,,2343.258995,,,,2042.835775,,2233.603347,,2046.596706,2184.991843,,2067.977979,2325.900095,2190.701593,,,,1910.922221,2096.217458,2064.903884,2039.276413,2027.433181,,,2089.402536,,2018.133566,2049.767711,,,2050.194034,2031.605609,2024.624187,2031.553686,2030.737152,2013.661096,2018.656253,2010.279019,1996.012748,,1988.176917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.545067,,,,,,,2343.258995,,,,2048.490545,,2239.156381,,2043.332082,2182.446695,,2066.018078,2318.113836,2184.150837,,,,1910.922221,2096.217458,2063.581821,2039.429569,2033.8114,,,2095.404551,,2018.133566,2044.258414,,,2047.991632,2035.183696,2029.978282,2032.379631,2038.162963,2018.624369,2018.656253,2010.279019,1998.480837,,1991.317672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.566602,,,,,,,2343.258995,,,,2054.680512,,2244.568783,,2038.728869,2176.824829,,2061.562013,2318.377719,2188.771964,,,,1910.922221,2096.217458,2061.781661,2036.430263,2037.58525,,,2101.868263,,2018.133566,2038.102594,,,2053.651774,2036.376971,2029.199413,2033.104557,2045.995908,2021.110648,2018.656253,2010.279019,2002.299823,1993.998004,1996.798184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.977243,,,,,,,2343.258995,,,,2060.771362,,2249.905386,,2040.385933,2173.861105,,2068.008364,2321.731658,2186.613707,,,,1910.922221,2096.217458,2066.716136,2031.924759,2034.072275,,,2101.521185,,2018.133566,2036.682144,,,2059.222032,2031.356136,2027.396008,2037.428898,2042.869498,2024.587141,2018.656253,2010.279019,1998.832606,1988.599807,2000.12816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.79235,,,,,,,2343.258995,,,,2065.732861,,2254.65119,,2038.916989,2174.54987,,2073.838918,2326.076491,2186.032414,,,,1910.922221,2096.217458,2066.411326,2031.614448,2036.287316,,,2101.17778,,2018.133566,2034.246461,,,2054.38117,2032.602713,2023.552689,2041.168507,2049.593378,2029.038752,2018.656253,2010.279019,2004.188488,1983.795931,1997.210459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.076448,,,,,,,2343.258995,,,,2070.556074,,2248.15262,,2045.184443,2176.145901,,2073.684974,2321.336478,2192.207602,,,,1910.922221,2096.217458,2062.1439,2029.456394,2033.502394,,,2107.555355,,2018.133566,2033.126732,,,2058.823514,2030.963239,2026.860438,2046.869815,2057.26952,2033.326506,2018.656253,2010.279019,2006.71727,1977.572728,2004.648342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214.433391,,,,,,,2343.258995,,,,2075.255606,,2253.524618,,2046.927844,2174.84812,,2080.486729,2313.62441,2187.312809,,,,1910.922221,2096.217458,2057.02551,2035.298218,2033.741041,,,2108.892638,,2018.133566,2032.304343,,,2062.024169,2037.886034,2031.647904,2053.002543,2054.938179,2037.460141,2018.656253,2010.279019,2000.769543,1970.968131,2004.805443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.659798,,,,,,,2343.258995,,,,2079.99354,,2258.73768,,2045.872471,2176.550229,,2087.15803,2309.296333,2191.368488,,,,1910.922221,2096.217458,2054.284329,2031.835814,2038.022507,,,2106.373728,,2018.133566,2030.448802,,,2062.812574,2043.675292,2031.86515,2057.533986,2061.475975,2039.648116,2018.656253,2010.279019,2000.769543,1972.61742,2001.298649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.715706,,,,,,,2343.258995,,,,2083.623576,,2263.880969,,2045.34528,2179.77409,,2093.209261,2313.280993,2186.59233,,,,1910.922221,2096.217458,2055.194413,2031.001776,2036.55914,,,2111.632164,,2018.133566,2025.521088,,,2065.649949,2041.632322,2034.65688,2063.025181,2068.427237,2043.347592,2018.656253,2010.279019,2000.769543,1967.012568,2002.486245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.0049,,,,,,,2343.258995,,,,2088.182498,,2268.470114,,2049.920963,2174.366148,,2098.636537,2317.778293,2191.707134,,,,1910.922221,2096.217458,2058.571192,2026.190869,2042.309652,,,2110.930148,,2018.133566,2023.473295,,,2066.725301,2048.396395,2029.271374,2058.799844,2070.491154,2037.28903,2018.656253,2010.279019,2000.769543,1971.17719,2001.316637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.652429,,,,,,,2343.258995,,,,2084.344355,,2273.030246,,2054.356671,2170.895623,,2104.51708,2320.058713,2184.626923,,,,1910.922221,2096.217458,2059.582775,2028.221145,2040.214562,,,2106.156969,,2018.133566,2024.455544,,,2060.983698,2053.95831,2029.616835,2050.963575,2078.446865,2042.468953,2018.656253,2010.279019,1995.467639,1971.17719,2004.836687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.096892,,,,,,,2343.258995,,,,2088.745525,,2271.090441,,2059.777377,2169.846492,,2111.517332,2324.630531,2189.24848,,,,1910.922221,2096.217458,2061.385305,2026.918745,2036.934125,,,2102.482699,,2018.133566,2017.300084,,,2065.124828,2048.716724,2025.943094,2051.102059,2085.244946,2045.108804,2018.656253,2010.279019,1989.335157,1971.17719,2008.640691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223.519027,,,,,,,2343.258995,,,,2093.642152,,2276.451863,,2063.165647,2172.228953,,2117.282173,2328.013635,2195.123951,,,,1910.922221,2096.217458,2055.168144,2019.919215,2032.962352,,,2094.96588,,2018.133566,2018.780726,,,2061.39712,2054.831906,2026.65982,2049.501749,2089.485778,2044.881187,2018.656253,2010.279019,1991.870793,1971.17719,2008.330546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.481777,,,,,,,2343.258995,,,,2092.632545,,2272.088445,,2069.631875,2163.631969,,2123.530704,2316.585074,2200.850543,,,,1910.922221,2096.217458,2050.893127,2015.510825,2032.962352,,,2100.295693,,2018.133566,2024.007094,,,2064.054649,2053.103887,2027.291888,2046.572686,2083.351254,2048.425533,2018.656253,2010.279019,1998.134803,1971.17719,2008.330546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.116636,,,,,,,2343.258995,,,,2085.875326,,2265.218447,,2066.400365,2167.960563,,2129.684753,2308.495859,2207.13275,,,,1910.922221,2096.217458,2046.040911,2016.929399,2032.962352,,,2106.182994,,2018.133566,2029.795526,,,2057.070063,2057.802821,2030.472607,2041.12941,2090.748622,2048.714959,2018.656253,2010.279019,2002.385849,1971.17719,2008.330546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.599014,,,,,,,2347.587782,,,,2088.759323,,2265.218447,,2058.663925,2167.960563,,2132.521993,2312.611982,2210.095919,,,,1910.922221,2100.210956,,2018.249955,2027.021166,,,2104.225396,,2018.133566,,,,2057.070063,2057.802821,2030.472607,2044.029065,2091.557084,2054.705118,2017.410303,2018.099343,2009.697214,1967.998567,2009.161196,,,2000.306861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217.686997,,,,,,,2342.262948,,,,2090.317517,,2265.218447,,2058.085379,2167.960563,,2125.072471,2317.314884,2202.1346,,,,1910.922221,2102.862025,,2025.310607,2019.88819,,,2107.415072,,2018.133566,,,,2057.070063,2057.802821,2030.472607,2046.883173,2098.112216,2054.842,2022.580694,2024.519862,2008.577991,1977.025335,2010.616127,,,1997.409123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.160688,,,,,,,2345.360823,,,,2091.903687,,2265.218447,,2058.209655,2167.099716,,2118.426123,2322.000474,2196.256458,,,,1910.922221,2103.60552,,2032.316852,,,,2106.130871,,2018.133566,,,,2057.070063,2057.802821,2030.472607,2050.385717,2095.022483,2050.549425,2021.325331,2021.938496,2013.930084,1985.973063,2005.061854,,,2001.00909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.783117,,,,,,,2349.696702,,,,2083.863989,,2265.218447,,2054.490844,2159.847456,,2124.678635,2319.585978,2189.181641,,,,1910.922221,2101.774836,,2036.654279,,,,2106.145115,,2018.133566,,,,2057.070063,2057.802821,2030.472607,2047.432812,2102.217231,2057.200898,2027.765703,2016.195556,2014.71824,1984.546923,2007.909551,,,1997.512883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215.975629,,,,,,,2353.974753,,,,2075.944116,,2265.218447,,2052.108866,2160.380933,,2118.035729,2323.59748,2192.447189,,,,1910.922221,2101.889397,,2030.045928,,,,2101.679478,,2018.133566,,,,2057.070063,2057.802821,2030.472607,2050.923073,2108.663645,2056.709883,2023.229841,2021.418382,2019.333892,1982.503322,2006.873548,,,1999.831187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.425202,,,,,,,2356.282809,,,,2070.70113,,2265.218447,,2054.880809,2152.582879,,2122.369529,2328.197295,2190.543922,,,,1910.922221,2098.157827,,2029.934106,,,,2108.157991,,2018.133566,,,,2057.070063,2057.802821,2030.472607,2049.237284,2104.128303,2051.10256,2025.157493,2015.039881,2025.796788,1991.365601,2008.408718,,,2004.029791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
