alfa,lago,era,maserati,alta,ferrari,simca,cooper,milano,hwm,veritas,brm,osca,gordini,frazer_nash,afm,butterworth,connaught,bmw,cisitalia,emw,mercedes,vanwall,klenk,lancia,arzani-volpini,bugatti,emeryson,porsche,team_lotus,cooper-climax,cooper-maserati,aston_martin,cooper-borgward,jbw,fry,kurtis_kraft,cooper-osca,tec-mec,behra-porsche,scarab,cooper-castellotti,lotus-climax,de_tomaso-osca,gilby,ferguson,mbm,lotus-maserati,de_tomaso-alfa_romeo,lola,lotus-brm,enb,brabham,tomaso,lotus-borgward,lds,cooper-alfa_romeo,ats,scirocco,brp,de_tomaso-ferrari,stebro,lotus-ford,brabham-climax,brabham-brm,brabham-ford,honda,derrington,lds-alfa_romeo,cooper-ford,lds-climax,re,brabham-repco,mclaren-ford,eagle-climax,mclaren-seren,cooper-ferrari,shannon,eagle-weslake,mclaren-brm,matra,cooper-ats,protos,matra-ford,cooper-brm,mclaren,brm-ford,march,mclaren-alfa_romeo,bellasi,surtees,tyrrell,march-ford,march-alfa_romeo,lotus-pw,tecno,politoys,connew,iso_marlboro,shadow,ensign,hesketh,trojan,amon,token,lyncar,maki,parnelli,penske,shadow-ford,williams,fittipaldi,hill,shadow-matra,wolf,brabham-alfa_romeo,ligier,boro,kojima,lec,renault,mcguire,apollon,merzario,theodore,arrows,martini,kauhsen,rebaque,osella,toleman,ram,spirit,minardi,zakspeed,benetton,ags,larrousse,coloni,rial,eurobrun,dallara,onyx,leyton,life,lambo,jordan,footwork,fondmetal,moda,sauber,simtek,pacific,forti,prost,stewart,bar,jaguar,toyota,red_bull,toro_rosso,bmw_sauber,mf1,super_aguri,spyker_mf1,spyker,force_india,brawn,lotus_racing,hrt,virgin,lotus_f1,marussia,caterham,manor,haas,racing_point,alphatauri,alpine
2116.192589,,,,,2424.259321,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2381.481136,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2447.666888,,,,,,2303.735088,,,,,,,,,,,,,,,,,,,2581.007363,,,,,,2337.686805,,,,2234.77421,,,,,2321.557508,,,,,,,,2229.555152,,2509.154369,,2246.124248,,,,,,,,,2127.288806,2137.673236,,,2087.078889,2033.459949,1961.54825,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2412.328506,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2379.708481,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2449.271276,,,,,,2306.652729,,,,,,,,,,,,,,,,,,,2589.1077,,,,,,2343.099712,,,,2234.77421,,,,,2321.557508,,,,,,,,2235.058749,,2511.772542,,2237.175939,,,,,,,,,2129.541495,2143.606067,,,2084.701986,2039.642006,1955.788612,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2412.065649,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2370.908829,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2456.423849,,,,,,2308.439778,,,,,,,,,,,,,,,,,,,2595.926567,,,,,,2348.248326,,,,2234.77421,,,,,2321.557508,,,,,,,,2232.709649,,2506.691188,,2238.996812,,,,,,,,,2138.286408,2140.734821,,,2084.209017,2043.68937,1950.099197,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2400.959745,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2372.208599,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2462.927736,,,,,,2302.636063,,,,,,,,,,,,,,,,,,,2604.483185,,,,,,2348.540945,,,,2234.77421,,,,,2321.557508,,,,,,,,2234.281246,,2506.086632,,2236.541293,,,,,,,,,2150.136081,2148.432339,,,2080.934636,2044.825974,1944.57675,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2405.792403,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2370.016171,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2460.150948,,,,,,2308.333896,,,,,,,,,,,,,,,,,,,2602.101984,,,,,,2354.720934,,,,2234.77421,,,,,2321.557508,,,,,,,,2234.326534,,2505.29856,,2229.707108,,,,,,,,,2159.648413,2151.079898,,,2085.246321,2045.084027,1939.463768,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2407.584161,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2374.266964,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2460.259836,,,,,,2305.751471,,,,,,,,,,,,,,,,,,,2607.79829,,,,,,2355.054711,,,,2234.77421,,,,,2321.557508,,,,,,,,2228.639478,,2504.385621,,2229.207286,,,,,,,,,2166.942731,2155.027211,,,2087.62583,2047.20785,1934.432621,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2415.47522,,,,,,,,,,,,,,,,2095.597186,,,,,,,,2373.162158,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2464.150931,,,,,,2303.719161,,,,,,,,,,,,,,,,,,,2606.221463,,,,,,2362.009148,,,,2234.77421,,,,,2321.557508,,,,,,,,2232.138991,,2493.072157,,2228.281834,,,,,,,,,2169.746311,2155.526408,,,2096.575573,2048.289991,1929.504636,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2422.220086,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2470.151561,,,,,,2304.749729,,,,,,,,,,,,,,,,,,,2606.434737,,,,,,2357.863365,,,,2234.77421,,,,,2321.557508,,,,,,,,2226.396494,,2494.124981,,,,,,,,,,,2164.656616,2160.348722,,,2093.101166,2045.185982,1936.178713,2007.115069,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2428.786646,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2459.099678,,,,,,2309.876788,,,,,,,,,,,,,,,,,,,2605.64442,,,,,,2360.543408,,,,2234.77421,,,,,2321.557508,,,,,,,,2220.362411,,2500.815954,,,,,,,,,,,2161.294471,2160.960508,,,2094.371431,2050.385271,1932.99344,2015.609327,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2436.942157,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2461.426577,,,,,,2303.328041,,,,,,,,,,,,,,,,,,,2612.810805,,,,,,2363.405581,,,,2234.77421,,,,,2321.557508,,,,,,,,2221.951058,,2494.242363,,,,,,,,,,,2163.411237,2158.221859,,,2099.443452,2047.473822,1932.632408,2018.977846,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2434.719927,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2449.968657,,,,,,2305.809245,,,,,,,,,,,,,,,,,,,2611.683207,,,,,,2368.124758,,,,2234.77421,,,,,2321.557508,,,,,,,,2217.976894,,2503.33817,,,,,,,,,,,2173.773247,2159.771986,,,2105.502288,2052.929148,1929.805157,2014.676669,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2435.400643,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2446.714192,,,,,,2304.895561,,,,,,,,,,,,,,,,,,,2608.826524,,,,,,2365.27463,,,,2234.77421,,,,,2321.557508,,,,,,,,2223.610125,,2510.892417,,,,,,,,,,,2171.799618,2162.575735,,,2115.921445,2045.748504,1932.499585,2016.941618,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2439.51856,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2437.132402,,,,,,2308.023983,,,,,,,,,,,,,,,,,,,2598.70453,,,,,,2369.997632,,,,2234.77421,,,,,2321.557508,,,,,,,,2227.578422,,2505.59034,,,,,,,,,,,2185.44873,2171.185312,,,2112.46378,,1932.24438,2018.610919,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2440.705445,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2439.531688,,,,,,2302.687965,,,,,,,,,,,,,,,,,,,2606.129512,,,,,,2375.662135,,,,2234.77421,,,,,2321.557508,,,,,,,,2224.170087,,2503.780736,,,,,,,,,,,2193.090551,2167.83021,,,2114.655855,,1933.095928,2015.770703,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2439.065053,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2438.507087,,,,,,2304.747752,,,,,,,,,,,,,,,,,,,2606.086255,,,,,,2373.902245,,,,2234.77421,,,,,2321.557508,,,,,,,,2229.770749,,2505.924676,,,,,,,,,,,2189.35469,2164.574986,,,2124.010743,,1937.263049,2015.22462,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2437.966748,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2436.337102,,,,,,2303.895004,,,,,,,,,,,,,,,,,,,2602.637525,,,,,,2373.901792,,,,2234.77421,,,,,2321.557508,,,,,,,,2227.336186,,2513.497626,,,,,,,,,,,2191.792111,2158.015754,,,2132.473861,,1946.246736,2015.195832,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2436.311594,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2426.408467,,,,,,2301.921539,,,,,,,,,,,,,,,,,,,2610.937734,,,,,,2374.928537,,,,2234.77421,,,,,2321.557508,,,,,,,,2234.39802,,2515.2386,,,,,,,,,,,2196.343457,2154.39453,,,2141.208737,,1947.203914,2011.24129,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2424.172481,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2422.962627,,,,,,2305.054859,,,,,,,,,,,,,,,,,,,2607.333218,,,,,,2380.410319,,,,2234.77421,,,,,2321.557508,,,,,,,,2235.71139,,2520.852185,,,,,,,,,,,2198.003357,2154.804568,,,2149.71314,,1947.052155,2015.766428,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2421.329121,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2432.437616,,,,,,2312.548484,,,,,,,,,,,,,,,,,,,2597.173591,,,,,,2371.253405,,,,2234.77421,,,,,2321.557508,,,,,,,,2231.427124,,2521.295837,,,,,,,,,,,2199.61599,2164.670869,,,2161.302879,,1943.014144,2016.842121,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2427.456912,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2429.33662,,,,,,2308.094521,,,,,,,,,,,,,,,,,,,2605.110897,,,,,,2367.377963,,,,2234.77421,,,,,2321.557508,,,,,,,,2227.80917,,2526.147775,,,,,,,,,,,2203.380687,2160.877353,,,2167.503481,,1942.380733,2017.8724,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2426.80407,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2424.762093,,,,,,2310.1449,,,,,,,,,,,,,,,,,,,2604.544872,,,,,,2363.723528,,,,2234.77421,,,,,2321.557508,,,,,,,,2233.295694,,2532.611746,,,,,,,,,,,2213.240243,2158.945834,,,2161.913325,,1945.168496,2018.951373,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2432.811775,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2427.37392,,,,,,2311.386289,,,,,,,,,,,,,,,,,,,2611.74759,,,,,,2360.19678,,,,2234.77421,,,,,2321.557508,,,,,,,,2234.126011,,2538.291748,,,,,,,,,,,2212.174449,2154.187132,,,2161.47151,,1940.713395,2019.972813,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2424.877585,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2435.260692,,,,,,2312.749321,,,,,,,,,,,,,,,,,,,2606.641776,,,,,,2357.508732,,,,2234.77421,,,,,2321.557508,,,,,,,,2239.540721,,2545.625332,,,,,,,,,,,2214.646356,2151.949596,,,2166.972959,,1940.371666,2018.873794,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2420.080078,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2432.42008,,,,,,2320.845884,,,,,,,,,,,,,,,,,,,2605.685634,,,,,,2361.426115,,,,2234.77421,,,,,2321.557508,,,,,,,,2239.877938,,2541.148555,,,,,,,,,,,2213.804449,2156.557382,,,2164.052856,,1944.560929,2025.119625,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2421.868875,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2433.466905,,,,,,2326.313715,,,,,,,,,,,,,,,,,,,2614.405577,,,,,,2365.262379,,,,2234.77421,,,,,2321.557508,,,,,,,,2241.124726,,2537.618565,,,,,,,,,,,2207.799158,2159.186647,,,2163.108008,,,2018.598496,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2427.294521,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2435.739643,,,,,,2333.475772,,,,,,,,,,,,,,,,,,,2613.750664,,,,,,2370.84287,,,,2234.77421,,,,,2321.557508,,,,,,,,2238.71622,,2535.457197,,,,,,,,,,,2207.515784,2152.633993,,,2161.011058,,,2020.198588,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2428.316597,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2431.879115,,,,,,2328.86378,,,,,,,,,,,,,,,,,,,2622.299692,,,,,,2368.963045,,,,2234.77421,,,,,2321.557508,,,,,,,,2238.241888,,2537.051339,,,,,,,,,,,2210.935016,2155.439109,,,2161.452711,,,2021.174939,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2426.910385,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2439.163221,,,,,,2326.880897,,,,,,,,,,,,,,,,,,,2629.40911,,,,,,2365.971325,,,,2234.77421,,,,,2321.557508,,,,,,,,2240.169507,,2529.495842,,,,,,,,,,,2219.165645,2156.986998,,,2163.755218,,,2014.851102,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2434.724366,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2439.532564,,,,,,2321.941472,,,,,,,,,,,,,,,,,,,2632.058934,,,,,,2368.592578,,,,2234.77421,,,,,2321.557508,,,,,,,,2240.236886,,2534.394396,,,,,,,,,,,2220.452756,2156.687624,,,2156.872436,,,2015.412158,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2431.381675,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2448.488651,,,,,,2325.147363,,,,,,,,,,,,,,,,,,,2630.426279,,,,,,2373.631884,,,,2234.77421,,,,,2321.557508,,,,,,,,2233.656709,,2531.279061,,,,,,,,,,,2216.886899,2153.404603,,,2169.16132,,,2016.005581,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2433.024127,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2448.014002,,,,,,2325.208174,,,,,,,,,,,,,,,,,,,2630.675189,,,,,,2374.245304,,,,2234.77421,,,,,2321.557508,,,,,,,,2228.499154,,2534.970962,,,,,,,,,,,2220.148004,2156.312722,,,2176.806375,,,2009.880473,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2423.685733,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2456.128858,,,,,,2319.820257,,,,,,,,,,,,,,,,,,,2638.872446,,,,,,2371.222542,,,,2234.77421,,,,,2321.557508,,,,,,,,2235.723087,,2536.75684,,,,,,,,,,,2221.514763,2151.251402,,,2177.54393,,,2013.687555,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2410.416715,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2462.794551,,,,,,2320.7304,,,,,,,,,,,,,,,,,,,2646.853395,,,,,,2370.773089,,,,2234.77421,,,,,2321.557508,,,,,,,,2233.622317,,2542.787622,,,,,,,,,,,2225.920719,2152.45532,,,2177.076064,,,2011.331418,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2398.843771,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2471.122287,,,,,,2321.661016,,,,,,,,,,,,,,,,,,,2646.717289,,,,,,2368.561408,,,,2234.77421,,,,,2321.557508,,,,,,,,2234.678347,,2544.413915,,,,,,,,,,,2234.501913,2154.888859,,,2182.768881,,,2005.412228,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2399.857489,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2469.132727,,,,,,2320.844935,,,,,,,,,,,,,,,,,,,2654.154997,,,,,,2367.961463,,,,2234.77421,,,,,2321.557508,,,,,,,,2231.080682,,2544.952487,,,,,,,,,,,2238.697631,2154.016609,,,2183.717317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2397.522085,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2469.282585,,,,,,2319.426605,,,,,,,,,,,,,,,,,,,2662.086566,,,,,,2366.758069,,,,2234.77421,,,,,2321.557508,,,,,,,,2232.349174,,2546.197152,,,,,,,,,,,2237.418911,2156.578204,,,2183.337417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2401.369797,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2473.513545,,,,,,2326.183648,,,,,,,,,,,,,,,,,,,2667.120648,,,,,,2358.898026,,,,2234.77421,,,,,2321.557508,,,,,,,,2230.252029,,2550.139021,,,,,,,,,,,2234.878047,2159.106188,,,2176.274275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2405.821427,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2471.597648,,,,,,2326.721523,,,,,,,,,,,,,,,,,,,2661.272542,,,,,,2357.411426,,,,2234.77421,,,,,2321.557508,,,,,,,,2228.263147,,2547.273018,,,,,,,,,,,2243.927985,2165.65308,,,2176.894407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2413.483985,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2465.015719,,,,,,2327.905969,,,,,,,,,,,,,,,,,,,2669.059798,,,,,,2353.267796,,,,2234.77421,,,,,2321.557508,,,,,,,,2225.645556,,2551.222098,,,,,,,,,,,2239.195792,2163.255578,,,2183.547322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2415.57182,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2012.209537,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2471.515733,,,,,,2323.051578,,,,,,,,,,,,,,,,,,,2667.237433,,,,,,2352.014048,,,,2234.77421,,,,,2321.557508,,,,,,,,2222.486133,,2546.350602,,,,,,,,,,,2244.787569,2166.364695,,,2189.380659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2414.849696,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,2005.937564,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2481.670837,,,,,,2322.285248,,,,,,,,,,,,,,,,,,,2660.734787,,,,,,,,,,2234.77421,,,,,2317.905924,,,,,,,,2226.703868,,2545.889736,,,,,,,,,,,2242.929346,,,,2190.519059,,,,2012.677399,2005.349238,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2414.062742,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2485.665975,,,,,,2321.096512,,,,,,,,,,,,,,,,,,,2663.768713,,,,,,,,,,2234.77421,,,,,2309.503215,,,,,,,,2226.325415,,2551.022951,,,,,,,,,,,2244.055468,,,,2196.154674,,,,2021.761931,1998.742154,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2412.134816,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2481.658959,,,,,,2323.652514,,,,,,,,,,,,,,,,,,,2660.050911,,,,,,,,,,2234.77421,,,,,2307.516067,,,,,,,,2229.660306,,2552.999723,,,,,,,,,,,2249.46189,,,,2203.492741,,,,2021.500867,2000.886399,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2421.218614,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2482.035121,,,,,,2327.940255,,,,,,,,,,,,,,,,,,,2660.687418,,,,,,,,,,2234.77421,,,,,2303.750482,,,,,,,,2227.397464,,2547.587196,,,,,,,,,,,2254.083662,,,,2205.709657,,,,2024.89582,1998.094541,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2430.645318,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2470.843537,,,,,,2335.773497,,,,,,,,,,,,,,,,,,,2654.017387,,,,,,,,,,2234.77421,,,,,2292.817981,,,,,,,,2228.27265,,2543.58291,,,,,,,,,,,2257.980303,,,,2203.61586,,,,2034.310945,2011.850306,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2432.447511,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2475.855043,,,,,,2332.985129,,,,,,,,,,,,,,,,,,,2657.899211,,,,,,,,,,2234.77421,,,,,2285.881187,,,,,,,,2223.628844,,2545.788076,,,,,,,,,,,2259.311572,,,,2207.916122,,,,2039.803346,2011.818655,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2430.393536,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2472.020613,,,,,,2333.189751,,,,,,,,,,,,,,,,,,,2652.994605,,,,,,,,,,2234.77421,,,,,2291.212747,,,,,,,,2220.815543,,2547.405766,,,,,,,,,,,2264.120828,,,,2214.372447,,,,2048.057139,2008.01334,,,,,,,,,,,,,,,,,,,,,,,
2116.192589,,,,,2439.244867,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.264454,,,,,,,,,,,,,,,,,,,2468.776464,,,,,,2328.370683,,,,,,,,,,,,,,,,,,,2658.472454,,,,,,,,,,2234.77421,,,,,2290.140507,,,,,,,,2218.661647,,2547.008173,,,,,,,,,,,2271.693881,,,,2216.132691,,,,2048.765987,2005.406892,,,,,,,,,,,,,,,,,,,,,,,
